Literature,Specimen ID,Country,Specimen Type,Specimen Age (days),Rebar Present,UPV Device Brand & Model,Transducer Diameter (mm),Transducer Frequency (kHz),UPV Standard,Test Type,No. Tests,"Average Velocity, Vp (m/s)",RH Device Brand & Model,RH Standard,Orientation,No. Tests,"Median Rebound Number, RN",Core Specimen ,Height (mm),Width/Diameter (mm),Max Aggregate Size (mm),W/C Ratio,Strength Class,"Design Strength, fck (MPa)","fc,core (MPa)","fc,ref (MPa)","fc,cyl (MPa)",Notes
Bhosale & Salunkhe (2016),M25_CY_1,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4250,,IS 13311: Part 2 (1992),Horizontal,12,25.9,Cylinder,200.0,100.0,20,0.44,M25,25,27.00,26.15,26.15,
Bhosale & Salunkhe (2016),M25_CY_2,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4200,,IS 13311: Part 2 (1992),Horizontal,12,25.3,Cylinder,200.0,100.0,20,0.44,M25,25,26.10,25.28,25.28,
Bhosale & Salunkhe (2016),M25_CY_3,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4300,,IS 13311: Part 2 (1992),Horizontal,12,26.6,Cylinder,200.0,100.0,20,0.44,M25,25,27.70,26.83,26.83,
Bhosale & Salunkhe (2016),M25_CY_4,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4300,,IS 13311: Part 2 (1992),Horizontal,12,26.8,Cylinder,200.0,100.0,20,0.44,M25,25,28.40,27.50,27.50,
Bhosale & Salunkhe (2016),M25_CY_5,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4150,,IS 13311: Part 2 (1992),Horizontal,12,24.9,Cylinder,200.0,100.0,20,0.44,M25,25,25.80,24.99,24.99,
Bhosale & Salunkhe (2016),M30_SC_1,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4050,,IS 13311: Part 2 (1992),Horizontal,12,26.3,Cylinder,200.0,100.0,20,0.42,M30,30,27.80,26.92,26.92,Cores extracted from slab cast in laboratory.
Bhosale & Salunkhe (2016),M30_SC_2,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4000,,IS 13311: Part 2 (1992),Horizontal,12,26.6,Cylinder,200.0,100.0,20,0.42,M30,30,28.20,27.31,27.31,Cores extracted from slab cast in laboratory.
Bhosale & Salunkhe (2016),M30_SC_3,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4070,,IS 13311: Part 2 (1992),Horizontal,12,27.7,Cylinder,200.0,100.0,20,0.42,M30,30,29.40,28.47,28.47,Cores extracted from slab cast in laboratory.
Bhosale & Salunkhe (2016),M30_SC_4,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4060,,IS 13311: Part 2 (1992),Horizontal,12,27.7,Cylinder,200.0,100.0,20,0.42,M30,30,29.60,28.67,28.67,Cores extracted from slab cast in laboratory.
Bhosale & Salunkhe (2016),M30_SC_5,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4020,,IS 13311: Part 2 (1992),Horizontal,12,27.2,Cylinder,200.0,100.0,20,0.42,M30,30,28.50,27.60,27.60,Cores extracted from slab cast in laboratory.
Bhosale & Salunkhe (2016),M30_SC_6,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4040,,IS 13311: Part 2 (1992),Horizontal,12,27.7,Cylinder,200.0,100.0,20,0.42,M30,30,28.90,27.99,27.99,Cores extracted from slab cast in laboratory.
Bhosale & Salunkhe (2016),M30_SC_7,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4050,,IS 13311: Part 2 (1992),Horizontal,12,27.1,Cylinder,200.0,100.0,20,0.42,M30,30,29.10,28.18,28.18,Cores extracted from slab cast in laboratory.
Bhosale & Salunkhe (2016),M30_SC_8,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4160,,IS 13311: Part 2 (1992),Horizontal,12,28.7,Cylinder,200.0,100.0,20,0.42,M30,30,31.40,30.41,30.41,Cores extracted from slab cast in laboratory.
Bhosale & Salunkhe (2016),M30_SC_9,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4120,,IS 13311: Part 2 (1992),Horizontal,12,28.5,Cylinder,200.0,100.0,20,0.42,M30,30,30.80,29.83,29.83,Cores extracted from slab cast in laboratory.
Bhosale & Salunkhe (2016),M30_SC_10,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4130,,IS 13311: Part 2 (1992),Horizontal,12,28.9,Cylinder,200.0,100.0,20,0.42,M30,30,30.80,29.83,29.83,Cores extracted from slab cast in laboratory.
Bhosale & Salunkhe (2016),M30_CY_1,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4300,,IS 13311: Part 2 (1992),Horizontal,12,27.0,Cylinder,200.0,100.0,20,0.42,M30,30,29.80,28.86,28.86,
Bhosale & Salunkhe (2016),M30_CY_2,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4280,,IS 13311: Part 2 (1992),Horizontal,12,27.4,Cylinder,200.0,100.0,20,0.42,M30,30,30.90,29.92,29.92,
Bhosale & Salunkhe (2016),M30_CY_3,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4430,,IS 13311: Part 2 (1992),Horizontal,12,28.8,Cylinder,200.0,100.0,20,0.42,M30,30,36.20,35.06,35.06,
Bhosale & Salunkhe (2016),M30_CY_4,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4400,,IS 13311: Part 2 (1992),Horizontal,12,28.9,Cylinder,200.0,100.0,20,0.42,M30,30,34.90,33.80,33.80,
Bhosale & Salunkhe (2016),M30_CY_5,India,Cylinder - Laboratory,28,FALSE,,,,IS 13311: Part 1 (1992),Direct,,4350,,IS 13311: Part 2 (1992),Horizontal,12,28.1,Cylinder,200.0,100.0,20,0.42,M30,30,33.90,32.83,32.83,
Masi et al. (2016),HA1_C1_1,Italy,Element - In-situ,,TRUE,,,,EN 12504-4 (2004),Direct,4,4046,,EN 12504-2 (2001),,4,39.0,Core,,,,,Rbk250,20,31.60,30.60,25.40,Age of case-study structure and dimensions of extracted core samples not reported. Cylinder core dimensions not reported. Assumed to be 100 x 200 mm for normalization.
Masi et al. (2016),HA1_C1_2,Italy,Element - In-situ,,TRUE,,,,EN 12504-4 (2004),Direct,4,3611,,EN 12504-2 (2001),,4,31.0,Core,,,,,Rbk250,20,26.80,25.95,21.54,Age of case-study structure and dimensions of extracted core samples not reported. Cylinder core dimensions not reported. Assumed to be 100 x 200 mm for normalization.
Masi et al. (2016),HA1_C1_3,Italy,Element - In-situ,,TRUE,,,,EN 12504-4 (2004),Direct,4,4350,,EN 12504-2 (2001),,4,43.0,Core,,,,,Rbk250,20,35.30,34.19,28.37,Age of case-study structure and dimensions of extracted core samples not reported. Cylinder core dimensions not reported. Assumed to be 100 x 200 mm for normalization.
Masi et al. (2016),HA1_C1_4,Italy,Element - In-situ,,TRUE,,,,EN 12504-4 (2004),Direct,4,4010,,EN 12504-2 (2001),,4,43.0,Core,,,,,Rbk250,20,35.10,33.99,28.21,Age of case-study structure and dimensions of extracted core samples not reported. Cylinder core dimensions not reported. Assumed to be 100 x 200 mm for normalization.
Masi et al. (2016),HA2_B1_1,Italy,Element - In-situ,,TRUE,,,,EN 12504-4 (2004),Direct,3,3576,,EN 12504-2 (2001),,3,23.0,Core,,,,,Rbk250,20,20.80,20.14,16.72,Age of case-study structure and dimensions of extracted core samples not reported. Cylinder core dimensions not reported. Assumed to be 100 x 200 mm for normalization.
Masi et al. (2016),HA2_C3_1,Italy,Element - In-situ,,TRUE,,,,EN 12504-4 (2004),Direct,4,3587,,EN 12504-2 (2001),,4,22.0,Core,,,,,Rbk250,20,22.30,21.60,17.92,Age of case-study structure and dimensions of extracted core samples not reported. Cylinder core dimensions not reported. Assumed to be 100 x 200 mm for normalization.
Masi et al. (2016),HA2_C3_2,Italy,Element - In-situ,,TRUE,,,,EN 12504-4 (2004),Direct,4,3140,,EN 12504-2 (2001),,4,22.0,Core,,,,,Rbk250,20,21.80,21.11,17.52,Age of case-study structure and dimensions of extracted core samples not reported. Cylinder core dimensions not reported. Assumed to be 100 x 200 mm for normalization.
Masi et al. (2016),HA2_C4_1,Italy,Element - In-situ,,TRUE,,,,EN 12504-4 (2004),Direct,4,3756,,EN 12504-2 (2001),,4,30.0,Core,,,,,Rbk250,20,25.80,24.99,20.74,Age of case-study structure and dimensions of extracted core samples not reported. Cylinder core dimensions not reported. Assumed to be 100 x 200 mm for normalization.
Masi et al. (2016),HA2_C4_2,Italy,Element - In-situ,,TRUE,,,,EN 12504-4 (2004),Direct,4,3072,,EN 12504-2 (2001),,4,25.0,Core,,,,,Rbk250,20,22.70,21.98,18.25,Age of case-study structure and dimensions of extracted core samples not reported. Cylinder core dimensions not reported. Assumed to be 100 x 200 mm for normalization.
Masi et al. (2016),HA2_B4_1,Italy,Element - In-situ,,TRUE,,,,EN 12504-4 (2004),Direct,3,3405,,EN 12504-2 (2001),,3,24.0,Core,,,,,Rbk250,20,22.60,21.89,18.17,Age of case-study structure and dimensions of extracted core samples not reported. Cylinder core dimensions not reported. Assumed to be 100 x 200 mm for normalization.
Masi et al. (2016),HA3_C2_1,Italy,Element - In-situ,,TRUE,,,,EN 12504-4 (2004),Direct,4,2850,,EN 12504-2 (2001),,4,26.0,Core,,,,,Rbk250,20,19.20,18.59,15.43,Age of case-study structure and dimensions of extracted core samples not reported. Cylinder core dimensions not reported. Assumed to be 100 x 200 mm for normalization.
Masi et al. (2016),HA3_C2_2,Italy,Element - In-situ,,TRUE,,,,EN 12504-4 (2004),Direct,4,2345,,EN 12504-2 (2001),,4,20.0,Core,,,,,Rbk250,20,16.30,15.79,13.10,Age of case-study structure and dimensions of extracted core samples not reported. Cylinder core dimensions not reported. Assumed to be 100 x 200 mm for normalization.
Masi et al. (2016),HA3_B2_1,Italy,Element - In-situ,,TRUE,,,,EN 12504-4 (2004),Direct,3,2204,,EN 12504-2 (2001),,3,22.0,Core,,,,,Rbk250,20,16.70,16.17,13.42,Age of case-study structure and dimensions of extracted core samples not reported. Cylinder core dimensions not reported. Assumed to be 100 x 200 mm for normalization.
Masi et al. (2016),HA3_B3_1,Italy,Element - In-situ,,TRUE,,,,EN 12504-4 (2004),Direct,3,2378,,EN 12504-2 (2001),,3,23.0,Core,,,,,Rbk250,20,18.80,18.21,15.11,Age of case-study structure and dimensions of extracted core samples not reported. Cylinder core dimensions not reported. Assumed to be 100 x 200 mm for normalization.
Saleem et al. (2016),C_B_2,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,3700,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,37.0,Core,,,,0.45,,28,35.30,34.19,34.19,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),C_B_3,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,3800,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,38.0,Core,,,,0.45,,28,37.30,36.12,36.12,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),C_B_4,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,3800,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,36.0,Core,,,,0.45,,28,33.40,32.35,32.35,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),C_LGF_1,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,4400,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,41.0,Core,,,,0.45,,28,43.20,41.84,41.84,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),C_LGF_2,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,4100,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,40.0,Core,,,,0.45,,28,41.20,39.90,39.90,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),C_LGF_3,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,3700,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,39.0,Core,,,,0.45,,28,39.20,37.96,37.96,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),C_LGF_4,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,3800,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,38.0,Core,,,,0.45,,28,37.30,36.12,36.12,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),C_GF_1,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,4000,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,40.0,Core,,,,0.45,,28,41.20,39.90,39.90,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),C_GF_2,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,4200,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,43.0,Core,,,,0.45,,28,47.10,45.61,45.61,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),C_GF_3,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,4000,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,42.0,Core,,,,0.45,,28,45.10,43.68,43.68,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),C_GF_4,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,4300,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,39.0,Core,,,,0.45,,28,39.20,37.96,37.96,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),C_FL_1,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,4300,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,40.0,Core,,,,0.45,,28,41.20,39.90,39.90,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),C_FL_2,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,3700,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,41.0,Core,,,,0.45,,28,43.20,41.84,41.84,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),C_FL_3,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,4200,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,46.0,Core,,,,0.45,,28,52.00,50.36,50.36,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),LW_B_1,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,4100,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,40.0,Core,,,,0.45,,28,41.20,39.90,39.90,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),LW_B_2,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,3300,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,34.0,Core,,,,0.45,,28,30.40,29.44,29.44,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),LW_B_3,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,3700,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,39.0,Core,,,,0.45,,28,39.20,37.96,37.96,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),LW_LGF_1,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,4700,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,46.0,Core,,,,0.45,,28,52.00,50.36,50.36,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),LW_GF_1,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,4700,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,40.0,Core,,,,0.45,,28,41.20,39.90,39.90,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),LW_GF_2,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,4200,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,47.0,Core,,,,0.45,,28,54.00,52.29,52.29,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),LW_GF_3,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,4300,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,38.0,Core,,,,0.45,,28,37.30,36.12,36.12,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),LW_GF_4,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Direct,3,4100,Original Schmidt Type N,ASTM C805 (2002),Horizontal,10,43.0,Core,,,,0.45,,28,46.10,44.64,44.64,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),S_B_1,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Indirect,3,2400,Original Schmidt Type N,ASTM C805 (2002),Vertical,10,36.0,Core,,,,0.45,,28,39.20,37.96,37.96,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),S_B_2,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Indirect,3,2600,Original Schmidt Type N,ASTM C805 (2002),Vertical,10,34.0,Core,,,,0.45,,28,35.30,34.19,34.19,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),S_B_3,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Indirect,3,2600,Original Schmidt Type N,ASTM C805 (2002),Vertical,10,34.0,Core,,,,0.45,,21,35.30,34.19,34.19,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),S_LGF_1,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Indirect,3,2200,Original Schmidt Type N,ASTM C805 (2002),Vertical,10,41.0,Core,,,,0.45,,21,47.10,45.61,45.61,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),S_LGF_2,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Indirect,3,2200,Original Schmidt Type N,ASTM C805 (2002),Vertical,10,40.0,Core,,,,0.45,,21,46.10,44.64,44.64,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),S_LGF_3,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Indirect,3,2600,Original Schmidt Type N,ASTM C805 (2002),Vertical,10,36.0,Core,,,,0.45,,21,39.20,37.96,37.96,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),S_LGF_4,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Indirect,3,2200,Original Schmidt Type N,ASTM C805 (2002),Vertical,10,39.0,Core,,,,0.45,,21,44.20,42.80,42.80,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),S_GF_1,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Indirect,3,2200,Original Schmidt Type N,ASTM C805 (2002),Vertical,10,37.0,Core,,,,0.45,,21,41.20,39.90,39.90,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),S_GF_2,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Indirect,3,2200,Original Schmidt Type N,ASTM C805 (2002),Vertical,10,38.0,Core,,,,0.45,,21,42.20,40.87,40.87,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),S_FL_1,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Indirect,3,2000,Original Schmidt Type N,ASTM C805 (2002),Vertical,10,34.0,Core,,,,0.45,,21,36.20,35.06,35.06,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Saleem et al. (2016),S_FL_2,Pakistan,Element - In-situ,3285,TRUE,PUNDIT,50,54,EN 12504-4 (2004),Indirect,3,1600,Original Schmidt Type N,ASTM C805 (2002),Vertical,10,38.0,Core,,,,0.45,,21,30.40,29.44,29.44,Cylinder dimensions not reported. Assumed to be 100 x 200 mm for normalization. 
Craeye et al. (2017),C12_S1,Belgium,Element - Laboratory,90,FALSE,,50,54,EN 12504-4 (2004),Direct,8,3630,Original Schmidt Analog,EN 12504-2 (2001),Vertical,9,26.0,Cylinder,100.0,105.0,22,1.00,C12/15,12,19.14,16.70,16.70,
Craeye et al. (2017),C12_S2,Belgium,Element - Laboratory,90,FALSE,,50,54,EN 12504-4 (2004),Direct,8,3576,Original Schmidt Analog,EN 12504-2 (2001),Vertical,9,27.0,Cylinder,100.0,105.0,22,1.00,C12/15,12,19.18,16.74,16.74,
Craeye et al. (2017),C20_S1,Belgium,Element - Laboratory,90,FALSE,,50,54,EN 12504-4 (2004),Direct,8,4144,Original Schmidt Analog,EN 12504-2 (2001),Vertical,9,32.0,Cylinder,100.0,105.0,22,0.60,C20/25,20,36.10,31.51,31.51,
Craeye et al. (2017),C20_S2,Belgium,Element - Laboratory,90,FALSE,,50,54,EN 12504-4 (2004),Direct,8,4047,Original Schmidt Analog,EN 12504-2 (2001),Vertical,9,30.0,Cylinder,100.0,105.0,22,0.60,C20/25,20,35.84,31.28,31.28,
Craeye et al. (2017),C25_S1,Belgium,Element - Laboratory,90,FALSE,,50,54,EN 12504-4 (2004),Direct,8,4217,Original Schmidt Analog,EN 12504-2 (2001),Vertical,9,32.5,Cylinder,100.0,105.0,22,0.55,C25/30,25,42.12,36.76,36.76,
Craeye et al. (2017),C25_S2,Belgium,Element - Laboratory,90,FALSE,,50,54,EN 12504-4 (2004),Direct,8,4213,Original Schmidt Analog,EN 12504-2 (2001),Vertical,9,32.5,Cylinder,100.0,105.0,22,0.55,C25/30,25,42.92,37.46,37.46,
Craeye et al. (2017),C30_S1,Belgium,Element - Laboratory,90,FALSE,,50,54,EN 12504-4 (2004),Direct,8,4458,Original Schmidt Analog,EN 12504-2 (2001),Vertical,9,43.0,Cylinder,100.0,105.0,22,0.50,C30/37,30,68.30,59.61,59.61,
Craeye et al. (2017),C30_S2,Belgium,Element - Laboratory,90,FALSE,,50,54,EN 12504-4 (2004),Direct,8,4588,Original Schmidt Analog,EN 12504-2 (2001),Vertical,9,39.0,Cylinder,100.0,105.0,22,0.50,C30/37,30,62.92,54.91,54.91,
Craeye et al. (2017),C35_S1,Belgium,Element - Laboratory,90,FALSE,,50,54,EN 12504-4 (2004),Direct,8,4673,Original Schmidt Analog,EN 12504-2 (2001),Vertical,9,37.5,Cylinder,100.0,105.0,8,0.45,C35/45,35,57.90,50.53,50.53,
Craeye et al. (2017),C35_S2,Belgium,Element - Laboratory,90,FALSE,,50,54,EN 12504-4 (2004),Direct,8,4634,Original Schmidt Analog,EN 12504-2 (2001),Vertical,9,35.0,Cylinder,100.0,105.0,8,0.45,C35/45,35,56.35,49.18,49.18,
Craeye et al. (2017),C40_S1,Belgium,Element - Laboratory,90,FALSE,,50,54,EN 12504-4 (2004),Direct,8,4646,Original Schmidt Analog,EN 12504-2 (2001),Vertical,9,43.0,Cylinder,100.0,105.0,22,0.40,C40/50,40,76.14,66.45,66.45,
Craeye et al. (2017),C40_S2,Belgium,Element - Laboratory,90,FALSE,,50,54,EN 12504-4 (2004),Direct,8,4536,Original Schmidt Analog,EN 12504-2 (2001),Vertical,9,40.5,Cylinder,100.0,105.0,22,0.40,C40/50,40,67.52,58.93,58.93,
Craeye et al. (2017),C50_S1,Belgium,Element - Laboratory,90,FALSE,,50,54,EN 12504-4 (2004),Direct,8,4840,Original Schmidt Analog,EN 12504-2 (2001),Vertical,9,41.5,Cylinder,100.0,105.0,22,0.40,C50/60,50,71.12,62.07,62.07,
Craeye et al. (2017),C50_S2,Belgium,Element - Laboratory,90,FALSE,,50,54,EN 12504-4 (2004),Direct,8,4948,Original Schmidt Analog,EN 12504-2 (2001),Vertical,9,40.0,Cylinder,100.0,105.0,22,0.40,C50/60,50,71.42,62.33,62.33,
