Literature,Specimen ID,Country,Specimen Type,Specimen Age (days),Rebar Present,RH Device Brand & Model,Standard,Orientation,No. Tests,"Median Rebound Number, RN",Core Specimen ,Height (mm),Width/Diameter (mm),Max Aggregate Size (mm),W/C Ratio,Strength Class,"Design Strength, fck (MPa)","fc,core (MPa)","fc,ref (MPa)","fc,cyl (MPa)",Notes
Szilágyi (2013a),T11/189,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,48.8,Cylinder,,,,,,,67.36,67.36,67.36,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/190,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,52.6,Cylinder,,,,,,,76.20,76.20,76.20,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/191,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,44.1,Cylinder,,,,,,,60.23,60.23,60.23,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/192,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,45.5,Cylinder,,,,,,,68.37,68.37,68.37,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/193,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,48.4,Cylinder,,,,,,,68.70,68.70,68.70,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/194,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,39.0,Cylinder,,,,,,,43.92,43.92,43.92,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/195,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,45.1,Cylinder,,,,,,,59.31,59.31,59.31,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/196,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,44.8,Cylinder,,,,,,,65.98,65.98,65.98,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/197,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,36.3,Cylinder,,,,,,,35.45,35.45,35.45,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/198,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,36.6,Cylinder,,,,,,,36.93,36.93,36.93,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/199,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,38.1,Cylinder,,,,,,,43.19,43.19,43.19,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/200,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,44.7,Cylinder,,,,,,,61.39,61.39,61.39,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/201,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,47.5,Cylinder,,,,,,,69.70,69.70,69.70,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/202,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,46.5,Cylinder,,,,,,,67.28,67.28,67.28,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/203,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,38.0,Cylinder,,,,,,,43.37,43.37,43.37,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/204,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,45.7,Cylinder,,,,,,,58.24,58.24,58.24,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/205,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,46.5,Cylinder,,,,,,,66.34,66.34,66.34,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/206,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,37.0,Cylinder,,,,,,,35.65,35.65,35.65,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/207,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,36.4,Cylinder,,,,,,,39.02,39.02,39.02,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/208,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,37.5,Cylinder,,,,,,,41.36,41.36,41.36,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/209,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,45.1,Cylinder,,,,,,,69.21,69.21,69.21,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/210,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,49.5,Cylinder,,,,,,,82.17,82.17,82.17,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/211,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,47.3,Cylinder,,,,,,,87.67,87.67,87.67,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/212,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,41.8,Cylinder,,,,,,,54.55,54.55,54.55,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/213,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,49.4,Cylinder,,,,,,,69.50,69.50,69.50,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/214,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,48.8,Cylinder,,,,,,,76.61,76.61,76.61,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/215,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,39.3,Cylinder,,,,,,,45.58,45.58,45.58,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/216,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,39.1,Cylinder,,,,,,,51.41,51.41,51.41,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/217,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,43.2,Cylinder,,,,,,,50.45,50.45,50.45,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/218,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,43.9,Cylinder,,,,,,,74.52,74.52,74.52,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/219,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,48.4,Cylinder,,,,,,,81.18,81.18,81.18,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/220,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,47.9,Cylinder,,,,,,,85.73,85.73,85.73,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/221,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,44.8,Cylinder,,,,,,,55.49,55.49,55.49,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/222,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,47.9,Cylinder,,,,,,,66.54,66.54,66.54,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/223,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,50.6,Cylinder,,,,,,,77.93,77.93,77.93,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/224,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,37.5,Cylinder,,,,,,,44.45,44.45,44.45,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/225,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,42.0,Cylinder,,,,,,,50.66,50.66,50.66,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/226,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,43.1,Cylinder,,,,,,,48.16,48.16,48.16,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/227,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,46.3,Cylinder,,,,,,,82.06,82.06,82.06,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/228,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,47.7,Cylinder,,,,,,,89.84,89.84,89.84,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/229,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,52.5,Cylinder,,,,,,,82.51,82.51,82.51,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/230,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,48.2,Cylinder,,,,,,,67.41,67.41,67.41,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/231,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,48.1,Cylinder,,,,,,,74.19,74.19,74.19,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/232,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,50.7,Cylinder,,,,,,,85.32,85.32,85.32,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/233,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,43.8,Cylinder,,,,,,,54.89,54.89,54.89,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/234,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,39.6,Cylinder,,,,,,,53.20,53.20,53.20,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/235,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,45.8,Cylinder,,,,,,,54.55,54.55,54.55,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/236,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,46.7,Cylinder,,,,,,,80.17,80.17,80.17,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/237,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,51.6,Cylinder,,,,,,,88.96,88.96,88.96,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/238,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,52.8,Cylinder,,,,,,,81.74,81.74,81.74,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/239,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,46.3,Cylinder,,,,,,,59.87,59.87,59.87,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/240,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,49.0,Cylinder,,,,,,,73.76,73.76,73.76,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/241,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,51.4,Cylinder,,,,,,,83.60,83.60,83.60,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/242,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,41.0,Cylinder,,,,,,,52.68,52.68,52.68,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/243,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,41.1,Cylinder,,,,,,,54.05,54.05,54.05,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/244,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,44.6,Cylinder,,,,,,,61.28,61.28,61.28,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/245,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,49.7,Cylinder,,,,,,,82.89,82.89,82.89,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/246,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,51.9,Cylinder,,,,,,,87.99,87.99,87.99,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/247,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,52.4,Cylinder,,,,,,,88.51,88.51,88.51,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/248,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,45.5,Cylinder,,,,,,,67.24,67.24,67.24,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/249,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,51.0,Cylinder,,,,,,,74.40,74.40,74.40,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/250,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,52.4,Cylinder,,,,,,,88.43,88.43,88.43,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/251,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,40.3,Cylinder,,,,,,,56.12,56.12,56.12,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/252,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,43.0,Cylinder,,,,,,,61.59,61.59,61.59,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/253,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,42.1,Cylinder,,,,,,,61.45,61.45,61.45,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/254,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,46.2,Cylinder,,,,,,,82.89,82.89,82.89,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
Szilágyi (2013a),T11/255,Hungary,Laboratory,,,Original Schmidt Type N,,Horizontal,10,52.2,Cylinder,,,,,,,92.17,92.17,92.17,"Data collected from other historical studies, but does not report test details. Assumed standard cylinder."
